Note(start=0.625000, end=1.259766, pitch=65, velocity=39)
Note(start=18.175212, end=19.286320, pitch=60, velocity=50)
Note(start=18.175212, end=19.306575, pitch=66, velocity=53)
Note(start=18.915951, end=19.671157, pitch=68, velocity=46)
Note(start=19.656690, end=20.033069, pitch=66, velocity=50)
Note(start=20.027059, end=20.417684, pitch=68, velocity=54)
Note(start=19.286320, end=21.565519, pitch=63, velocity=48)
Note(start=19.286320, end=21.565519, pitch=61, velocity=49)
Note(start=19.286320, end=21.565519, pitch=58, velocity=50)
Note(start=20.411674, end=21.595080, pitch=66, velocity=48)
Note(start=21.565519, end=23.102681, pitch=63, velocity=52)
Note(start=21.565519, end=23.187141, pitch=60, velocity=47)
Note(start=21.565519, end=23.187141, pitch=57, velocity=47)
Note(start=21.565519, end=23.505891, pitch=65, velocity=46)
Note(start=23.587141, end=23.993268, pitch=65, velocity=50)
Note(start=23.987141, end=24.385424, pitch=66, velocity=52)
Note(start=24.379297, end=24.777581, pitch=65, velocity=51)
Note(start=24.771454, end=25.169737, pitch=70, velocity=59)
Note(start=23.187141, end=25.555767, pitch=56, velocity=54)
Note(start=25.163610, end=25.561776, pitch=65, velocity=45)
Note(start=25.555767, end=25.946391, pitch=63, velocity=38)
Note(start=25.940382, end=26.331006, pitch=65, velocity=54)
Note(start=23.187141, end=26.535333, pitch=61, velocity=48)
Note(start=23.187141, end=26.709612, pitch=58, velocity=46)
Note(start=25.555767, end=26.709612, pitch=54, velocity=48)
Note(start=26.324997, end=27.048644, pitch=63, velocity=52)
Note(start=27.086969, end=27.470223, pitch=61, velocity=45)
Note(start=27.464327, end=27.847580, pitch=63, velocity=47)
Note(start=26.709612, end=28.973757, pitch=56, velocity=52)
Note(start=26.709612, end=28.973757, pitch=53, velocity=49)
Note(start=27.841684, end=28.999798, pitch=61, velocity=48)
Note(start=26.709612, end=29.029560, pitch=58, velocity=51)
Note(start=28.973757, end=29.688041, pitch=51, velocity=55)
Note(start=28.973757, end=30.498852, pitch=54, velocity=51)
Note(start=28.973757, end=30.525528, pitch=60, velocity=49)
Note(start=28.973757, end=30.525528, pitch=56, velocity=51)
Note(start=29.688041, end=30.986656, pitch=44, velocity=45)
Note(start=30.498852, end=30.994278, pitch=37, velocity=43)
Note(start=30.986656, end=31.482082, pitch=53, velocity=47)
Note(start=30.986656, end=31.482082, pitch=56, velocity=47)
Note(start=31.962265, end=33.390833, pitch=77, velocity=65)
Note(start=31.962265, end=33.416875, pitch=80, velocity=65)
Note(start=31.474460, end=34.651992, pitch=65, velocity=66)
Note(start=31.474460, end=34.651992, pitch=68, velocity=66)
Note(start=33.390833, end=35.173568, pitch=73, velocity=60)
Note(start=33.390833, end=35.173568, pitch=77, velocity=60)
Note(start=35.263846, end=35.715233, pitch=75, velocity=44)
Note(start=35.708289, end=36.158742, pitch=77, velocity=43)
Note(start=34.819402, end=37.306578, pitch=42, velocity=48)
Note(start=34.819402, end=37.306578, pitch=49, velocity=48)
Note(start=35.263846, end=37.306578, pitch=49, velocity=44)
Note(start=35.263846, end=38.304173, pitch=66, velocity=46)
Note(start=35.263846, end=38.304173, pitch=70, velocity=46)
Note(start=35.263846, end=38.460423, pitch=54, velocity=44)
Note(start=35.263846, end=38.460423, pitch=58, velocity=44)
Note(start=35.263846, end=38.460423, pitch=61, velocity=44)
Note(start=36.152733, end=38.748616, pitch=75, velocity=48)
Note(start=38.904866, end=39.355560, pitch=61, velocity=48)
Note(start=38.904866, end=39.355560, pitch=73, velocity=48)
Note(start=39.349310, end=39.756412, pitch=63, velocity=53)
Note(start=39.349310, end=39.756412, pitch=75, velocity=53)
Note(start=38.904866, end=39.767065, pitch=68, velocity=47)
Note(start=39.749310, end=39.767065, pitch=68, velocity=54)
Note(start=38.904866, end=39.767065, pitch=53, velocity=48)
Note(start=38.904866, end=39.767065, pitch=56, velocity=48)
Note(start=39.749310, end=41.112943, pitch=73, velocity=54)
Note(start=38.460423, end=41.112943, pitch=41, velocity=49)
Note(start=38.460423, end=41.112943, pitch=49, velocity=49)
Note(start=39.749310, end=41.112943, pitch=61, velocity=57)
Note(start=39.749310, end=41.137801, pitch=80, velocity=54)
Note(start=39.749310, end=41.137801, pitch=65, velocity=57)
Note(start=41.112943, end=41.137801, pitch=65, velocity=48)
Note(start=41.112943, end=42.405554, pitch=73, velocity=48)
Note(start=41.112943, end=42.405554, pitch=56, velocity=48)
Note(start=41.112943, end=42.405554, pitch=61, velocity=48)
Note(start=41.112943, end=42.838792, pitch=77, velocity=48)
Note(start=42.931121, end=43.345662, pitch=75, velocity=47)
Note(start=43.339284, end=43.754240, pitch=77, velocity=50)
Note(start=42.476577, end=45.051794, pitch=42, velocity=47)
Note(start=42.476577, end=45.051794, pitch=49, velocity=47)
Note(start=42.931121, end=45.051794, pitch=49, velocity=42)
Note(start=43.747447, end=45.075572, pitch=75, velocity=44)
Note(start=42.931121, end=46.179512, pitch=66, velocity=47)
Note(start=42.931121, end=46.179512, pitch=70, velocity=47)
Note(start=42.931121, end=46.356142, pitch=54, velocity=42)
Note(start=42.931121, end=46.356142, pitch=58, velocity=42)
Note(start=42.931121, end=46.356142, pitch=61, velocity=42)
Note(start=45.051794, end=46.702609, pitch=73, velocity=45)
Note(start=46.790925, end=47.232217, pitch=61, velocity=50)
Note(start=46.790925, end=47.232217, pitch=73, velocity=50)
Note(start=46.790925, end=47.642373, pitch=53, velocity=48)
Note(start=46.790925, end=47.642373, pitch=59, velocity=48)
Note(start=47.225707, end=47.648883, pitch=63, velocity=57)
Note(start=47.225707, end=47.648883, pitch=75, velocity=57)
Note(start=46.790925, end=47.658649, pitch=68, velocity=46)
Note(start=47.642373, end=48.277138, pitch=70, velocity=65)
Note(start=47.642373, end=48.277138, pitch=82, velocity=65)
Note(start=47.642373, end=49.292371, pitch=59, velocity=56)
Note(start=47.642373, end=49.292371, pitch=61, velocity=56)
Note(start=47.642373, end=49.292371, pitch=65, velocity=56)
Note(start=48.267372, end=49.514246, pitch=68, velocity=54)
Note(start=48.267372, end=49.514246, pitch=80, velocity=54)
Note(start=46.356142, end=50.092371, pitch=44, velocity=48)
Note(start=49.492371, end=50.101746, pitch=65, velocity=48)
Note(start=47.642373, end=50.139246, pitch=77, velocity=51)
Note(start=49.492371, end=50.139246, pitch=77, velocity=48)
Note(start=50.492371, end=50.903213, pitch=75, velocity=63)
Note(start=50.896835, end=51.311376, pitch=77, velocity=70)
Note(start=50.492371, end=51.897742, pitch=63, velocity=44)
Note(start=51.304998, end=51.906756, pitch=75, velocity=58)
Note(start=50.092371, end=52.474664, pitch=46, velocity=51)
Note(start=51.897742, end=53.122450, pitch=73, velocity=53)
Note(start=50.492371, end=53.555392, pitch=65, velocity=41)
Note(start=50.492371, end=53.555392, pitch=70, velocity=41)
Note(start=53.099663, end=53.555392, pitch=70, velocity=54)
Note(start=50.492371, end=53.724662, pitch=53, velocity=46)
Note(start=50.492371, end=53.724662, pitch=58, velocity=46)
Note(start=51.897742, end=53.724662, pitch=61, velocity=51)
Note(start=54.456369, end=55.675880, pitch=82, velocity=51)
Note(start=54.456369, end=55.675880, pitch=66, velocity=52)
Note(start=54.456369, end=55.675880, pitch=70, velocity=52)
Note(start=54.456369, end=55.692044, pitch=77, velocity=51)
Note(start=54.456369, end=55.692044, pitch=89, velocity=51)
Note(start=54.456369, end=55.692044, pitch=65, velocity=52)
Note(start=55.675880, end=56.020707, pitch=75, velocity=53)
Note(start=55.675880, end=56.020707, pitch=82, velocity=53)
Note(start=55.675880, end=56.020707, pitch=87, velocity=53)
Note(start=55.675880, end=56.020707, pitch=63, velocity=59)
Note(start=55.675880, end=56.020707, pitch=66, velocity=59)
Note(start=55.675880, end=56.020707, pitch=70, velocity=59)
Note(start=56.020707, end=56.354040, pitch=75, velocity=56)
Note(start=56.020707, end=56.354040, pitch=82, velocity=56)
Note(start=56.020707, end=56.354040, pitch=87, velocity=56)
Note(start=53.724662, end=56.354040, pitch=27, velocity=47)
Note(start=53.724662, end=56.354040, pitch=39, velocity=47)
Note(start=56.020707, end=56.354040, pitch=63, velocity=56)
Note(start=56.020707, end=56.354040, pitch=66, velocity=56)
Note(start=56.020707, end=56.354040, pitch=70, velocity=56)
Note(start=56.354040, end=56.687372, pitch=82, velocity=55)
Note(start=56.354040, end=56.687372, pitch=66, velocity=58)
Note(start=56.354040, end=56.687372, pitch=70, velocity=58)
Note(start=56.354040, end=56.692413, pitch=75, velocity=55)
Note(start=56.354040, end=56.692413, pitch=87, velocity=55)
Note(start=56.354040, end=56.692413, pitch=63, velocity=58)
Note(start=56.687372, end=57.009953, pitch=73, velocity=55)
Note(start=56.687372, end=57.009953, pitch=82, velocity=55)
Note(start=56.687372, end=57.009953, pitch=85, velocity=55)
Note(start=56.687372, end=57.009953, pitch=61, velocity=58)
Note(start=56.687372, end=57.009953, pitch=66, velocity=58)
Note(start=56.687372, end=57.009953, pitch=70, velocity=58)
Note(start=57.009953, end=57.332617, pitch=73, velocity=60)
Note(start=57.009953, end=57.332617, pitch=82, velocity=60)
Note(start=57.009953, end=57.332617, pitch=85, velocity=60)
Note(start=57.009953, end=57.332617, pitch=61, velocity=59)
Note(start=57.009953, end=57.332617, pitch=66, velocity=59)
Note(start=57.009953, end=57.332617, pitch=70, velocity=59)
Note(start=57.332617, end=57.665950, pitch=82, velocity=59)
Note(start=57.332617, end=57.665950, pitch=66, velocity=58)
Note(start=57.332617, end=57.665950, pitch=70, velocity=58)
Note(start=57.332617, end=57.671338, pitch=73, velocity=59)
Note(start=57.332617, end=57.671338, pitch=85, velocity=59)
Note(start=57.332617, end=57.671338, pitch=61, velocity=58)
Note(start=57.665950, end=58.010777, pitch=72, velocity=54)
Note(start=57.665950, end=58.010777, pitch=78, velocity=54)
Note(start=57.665950, end=58.010777, pitch=82, velocity=54)
Note(start=57.665950, end=58.010777, pitch=84, velocity=54)
Note(start=57.665950, end=58.010777, pitch=60, velocity=58)
Note(start=57.665950, end=58.010777, pitch=66, velocity=58)
Note(start=57.665950, end=58.010777, pitch=70, velocity=58)
Note(start=58.010777, end=58.367919, pitch=72, velocity=54)
Note(start=58.010777, end=58.367919, pitch=78, velocity=54)
Note(start=58.010777, end=58.367919, pitch=82, velocity=54)
Note(start=58.010777, end=58.367919, pitch=84, velocity=54)
Note(start=58.010777, end=58.367919, pitch=60, velocity=55)
Note(start=58.010777, end=58.367919, pitch=66, velocity=55)
Note(start=58.010777, end=58.367919, pitch=70, velocity=55)
Note(start=58.367919, end=58.923474, pitch=82, velocity=59)
Note(start=58.367919, end=58.923474, pitch=66, velocity=57)
Note(start=58.367919, end=58.923474, pitch=70, velocity=57)
Note(start=58.367919, end=58.932318, pitch=72, velocity=59)
Note(start=58.367919, end=58.932318, pitch=78, velocity=59)
Note(start=58.367919, end=58.932318, pitch=84, velocity=59)
Note(start=58.367919, end=58.932318, pitch=60, velocity=57)
Note(start=58.923474, end=59.489510, pitch=82, velocity=62)
Note(start=58.923474, end=59.489510, pitch=61, velocity=58)
Note(start=58.923474, end=59.489510, pitch=66, velocity=58)
Note(start=58.923474, end=59.496721, pitch=73, velocity=62)
Note(start=58.923474, end=59.496721, pitch=85, velocity=62)
Note(start=58.923474, end=59.496721, pitch=70, velocity=58)
Note(start=59.489510, end=59.496721, pitch=70, velocity=56)
Note(start=59.489510, end=60.364508, pitch=78, velocity=56)
Note(start=59.489510, end=60.364508, pitch=82, velocity=56)
Note(start=59.489510, end=60.364508, pitch=58, velocity=55)
Note(start=59.489510, end=60.364508, pitch=61, velocity=55)
Note(start=59.489510, end=60.364508, pitch=66, velocity=55)
Note(start=61.126869, end=62.213825, pitch=82, velocity=52)
Note(start=61.126869, end=62.213825, pitch=66, velocity=52)
Note(start=61.126869, end=62.213825, pitch=70, velocity=52)
Note(start=61.126869, end=62.229715, pitch=77, velocity=52)
Note(start=61.126869, end=62.229715, pitch=89, velocity=52)
Note(start=61.126869, end=62.229715, pitch=65, velocity=52)
Note(start=62.213825, end=62.552807, pitch=82, velocity=56)
Note(start=62.213825, end=62.552807, pitch=66, velocity=64)
Note(start=62.213825, end=62.552807, pitch=70, velocity=64)
Note(start=62.213825, end=62.558104, pitch=78, velocity=56)
Note(start=62.213825, end=62.558104, pitch=90, velocity=56)
Note(start=62.213825, end=62.558104, pitch=75, velocity=64)
Note(start=60.412584, end=62.891790, pitch=46, velocity=45)
Note(start=62.552807, end=62.891790, pitch=82, velocity=58)
Note(start=60.412584, end=62.891790, pitch=27, velocity=48)
Note(start=60.412584, end=62.891790, pitch=39, velocity=48)
Note(start=62.552807, end=62.891790, pitch=66, velocity=50)
Note(start=62.552807, end=62.891790, pitch=70, velocity=50)
Note(start=62.552807, end=62.896750, pitch=77, velocity=58)
Note(start=62.552807, end=62.896750, pitch=89, velocity=58)
Note(start=62.552807, end=62.896750, pitch=65, velocity=50)
Note(start=62.891790, end=63.209250, pitch=82, velocity=55)
Note(start=62.891790, end=63.209250, pitch=66, velocity=49)
Note(start=62.891790, end=63.209250, pitch=70, velocity=49)
Note(start=62.891790, end=63.214210, pitch=75, velocity=55)
Note(start=62.891790, end=63.214210, pitch=87, velocity=55)
Note(start=62.891790, end=63.214210, pitch=63, velocity=49)
Note(start=63.209250, end=63.526710, pitch=82, velocity=60)
Note(start=63.209250, end=63.526710, pitch=66, velocity=56)
Note(start=63.209250, end=63.526710, pitch=70, velocity=56)
Note(start=63.209250, end=63.531670, pitch=77, velocity=60)
Note(start=63.209250, end=63.531670, pitch=89, velocity=60)
Note(start=63.209250, end=63.531670, pitch=65, velocity=56)
Note(start=63.526710, end=63.844170, pitch=82, velocity=54)
Note(start=63.526710, end=63.844170, pitch=66, velocity=66)
Note(start=63.526710, end=63.844170, pitch=70, velocity=66)
Note(start=63.526710, end=63.849293, pitch=75, velocity=54)
Note(start=63.526710, end=63.849293, pitch=87, velocity=54)
Note(start=63.526710, end=63.849293, pitch=63, velocity=66)
Note(start=63.844170, end=64.172038, pitch=82, velocity=51)
Note(start=63.844170, end=64.172038, pitch=66, velocity=65)
Note(start=63.844170, end=64.172038, pitch=70, velocity=65)
Note(start=63.844170, end=64.177426, pitch=73, velocity=51)
Note(start=63.844170, end=64.177426, pitch=85, velocity=51)
Note(start=63.844170, end=64.177426, pitch=61, velocity=65)
Note(start=64.172038, end=64.516865, pitch=82, velocity=64)
Note(start=64.172038, end=64.516865, pitch=66, velocity=64)
Note(start=64.172038, end=64.516865, pitch=70, velocity=64)
Note(start=64.172038, end=64.522253, pitch=75, velocity=64)
Note(start=64.172038, end=64.522253, pitch=87, velocity=64)
Note(start=64.172038, end=64.522253, pitch=63, velocity=64)
Note(start=64.516865, end=64.861692, pitch=82, velocity=66)
Note(start=64.516865, end=64.861692, pitch=66, velocity=62)
Note(start=64.516865, end=64.861692, pitch=70, velocity=62)
Note(start=64.516865, end=64.867374, pitch=73, velocity=66)
Note(start=64.516865, end=64.867374, pitch=85, velocity=66)
Note(start=64.516865, end=64.867374, pitch=61, velocity=62)
Note(start=64.861692, end=65.358850, pitch=72, velocity=61)
Note(start=64.861692, end=65.358850, pitch=82, velocity=61)
Note(start=64.861692, end=65.358850, pitch=84, velocity=61)
Note(start=65.358850, end=65.407145, pitch=87, velocity=58)
Note(start=64.861692, end=65.407145, pitch=66, velocity=61)
Note(start=64.861692, end=65.407145, pitch=70, velocity=61)
Note(start=64.861692, end=65.415668, pitch=60, velocity=61)
Note(start=65.407145, end=65.924189, pitch=82, velocity=58)
Note(start=65.407145, end=65.932712, pitch=73, velocity=58)
Note(start=65.407145, end=65.932712, pitch=85, velocity=58)
Note(start=65.407145, end=65.952598, pitch=66, velocity=61)
Note(start=65.407145, end=65.959295, pitch=61, velocity=61)
Note(start=65.407145, end=65.959295, pitch=70, velocity=61)
Note(start=65.952598, end=65.959295, pitch=70, velocity=51)
Note(start=65.952598, end=66.765096, pitch=58, velocity=56)
Note(start=65.952598, end=66.765096, pitch=63, velocity=56)
Note(start=65.952598, end=66.765096, pitch=66, velocity=56)
Note(start=65.952598, end=67.229147, pitch=78, velocity=51)
Note(start=65.952598, end=67.229147, pitch=82, velocity=51)
Note(start=67.336054, end=67.870594, pitch=66, velocity=53)
Note(start=67.336054, end=67.870594, pitch=78, velocity=53)
Note(start=67.336054, end=67.870594, pitch=54, velocity=57)
Note(start=67.862370, end=68.396909, pitch=68, velocity=53)
Note(start=67.862370, end=68.396909, pitch=75, velocity=53)
Note(start=67.862370, end=68.396909, pitch=80, velocity=53)
Note(start=67.862370, end=68.396909, pitch=56, velocity=54)
Note(start=67.862370, end=68.915001, pitch=63, velocity=52)
Note(start=68.388685, end=68.923225, pitch=72, velocity=68)
Note(start=68.388685, end=68.923225, pitch=84, velocity=68)
Note(start=67.862370, end=68.923225, pitch=60, velocity=52)
Note(start=68.388685, end=68.923225, pitch=60, velocity=70)
Note(start=68.915001, end=69.441316, pitch=78, velocity=60)
Note(start=68.915001, end=69.449540, pitch=70, velocity=60)
Note(start=68.915001, end=69.449540, pitch=82, velocity=60)
Note(start=68.915001, end=69.449540, pitch=58, velocity=68)
Note(start=68.915001, end=69.914178, pitch=63, velocity=55)
Note(start=68.915001, end=69.914178, pitch=66, velocity=55)
Note(start=69.441316, end=69.914178, pitch=66, velocity=55)
Note(start=69.441316, end=69.938849, pitch=78, velocity=55)
Note(start=69.441316, end=69.938849, pitch=54, velocity=61)
Note(start=66.809739, end=69.967632, pitch=32, velocity=66)
Note(start=66.809739, end=69.967632, pitch=44, velocity=66)
Note(start=70.290212, end=70.612793, pitch=66, velocity=59)
Note(start=70.290212, end=70.612793, pitch=72, velocity=59)
Note(start=70.290212, end=70.612793, pitch=75, velocity=59)
Note(start=70.290212, end=70.612793, pitch=78, velocity=59)
Note(start=70.290212, end=70.612793, pitch=54, velocity=55)
Note(start=70.290212, end=70.612793, pitch=60, velocity=55)
Note(start=70.290212, end=70.612793, pitch=63, velocity=55)
Note(start=70.612793, end=70.935373, pitch=66, velocity=70)
Note(start=70.612793, end=70.935373, pitch=72, velocity=70)
Note(start=70.612793, end=70.935373, pitch=75, velocity=70)
Note(start=70.612793, end=70.935373, pitch=78, velocity=70)
Note(start=70.612793, end=70.935373, pitch=54, velocity=58)
Note(start=70.612793, end=70.935373, pitch=60, velocity=58)
Note(start=70.612793, end=70.935373, pitch=63, velocity=58)
Note(start=70.935373, end=71.247873, pitch=66, velocity=68)
Note(start=70.935373, end=71.247873, pitch=72, velocity=68)
Note(start=70.935373, end=71.247873, pitch=75, velocity=68)
Note(start=70.935373, end=71.247873, pitch=78, velocity=68)
Note(start=70.935373, end=71.247873, pitch=54, velocity=66)
Note(start=70.935373, end=71.247873, pitch=60, velocity=66)
Note(start=70.935373, end=71.247873, pitch=63, velocity=66)
Note(start=71.247873, end=71.560373, pitch=72, velocity=76)
Note(start=71.247873, end=71.560373, pitch=75, velocity=76)
Note(start=71.247873, end=71.560373, pitch=60, velocity=63)
Note(start=71.247873, end=71.560373, pitch=63, velocity=63)
Note(start=71.247873, end=71.565256, pitch=66, velocity=76)
Note(start=71.247873, end=71.565256, pitch=78, velocity=76)
Note(start=71.247873, end=71.565256, pitch=54, velocity=63)
Note(start=71.560373, end=71.872873, pitch=72, velocity=74)
Note(start=71.560373, end=71.872873, pitch=75, velocity=74)
Note(start=69.967632, end=71.872873, pitch=33, velocity=57)
Note(start=69.967632, end=71.872873, pitch=45, velocity=57)
Note(start=71.560373, end=71.872873, pitch=60, velocity=60)
Note(start=71.560373, end=71.872873, pitch=63, velocity=60)
Note(start=71.560373, end=71.878261, pitch=68, velocity=74)
Note(start=71.560373, end=71.878261, pitch=80, velocity=74)
Note(start=71.560373, end=71.878261, pitch=56, velocity=60)
Note(start=71.872873, end=72.853475, pitch=66, velocity=70)
Note(start=71.872873, end=72.853475, pitch=72, velocity=70)
Note(start=71.872873, end=72.853475, pitch=75, velocity=70)
Note(start=71.872873, end=72.853475, pitch=78, velocity=70)
Note(start=71.872873, end=72.853475, pitch=54, velocity=59)
Note(start=71.872873, end=72.853475, pitch=60, velocity=59)
Note(start=71.872873, end=72.853475, pitch=63, velocity=59)
Note(start=73.395159, end=73.890585, pitch=66, velocity=62)
Note(start=73.395159, end=73.890585, pitch=78, velocity=62)
Note(start=73.395159, end=73.890585, pitch=54, velocity=59)
Note(start=73.395159, end=74.370768, pitch=61, velocity=52)
Note(start=73.882963, end=74.378390, pitch=68, velocity=63)
Note(start=73.882963, end=74.378390, pitch=80, velocity=63)
Note(start=73.882963, end=74.378390, pitch=56, velocity=63)
Note(start=73.395159, end=74.389823, pitch=58, velocity=52)
Note(start=73.395159, end=74.866194, pitch=73, velocity=94)
Note(start=74.370768, end=74.866194, pitch=73, velocity=76)
Note(start=74.370768, end=74.866194, pitch=85, velocity=76)
Note(start=74.370768, end=74.866194, pitch=61, velocity=71)
Note(start=74.858572, end=74.866194, pitch=61, velocity=65)
Note(start=74.858572, end=75.353999, pitch=70, velocity=70)
Note(start=74.858572, end=75.353999, pitch=82, velocity=70)
Note(start=74.858572, end=75.353999, pitch=58, velocity=73)
Note(start=74.858572, end=75.784639, pitch=78, velocity=110)
Note(start=75.346377, end=75.784639, pitch=78, velocity=64)
Note(start=74.858572, end=75.784639, pitch=66, velocity=65)
Note(start=75.346377, end=75.784639, pitch=66, velocity=64)
Note(start=75.346377, end=75.807505, pitch=54, velocity=57)
Note(start=72.907354, end=75.834181, pitch=34, velocity=77)
Note(start=72.907354, end=75.834181, pitch=46, velocity=77)
Note(start=76.146681, end=76.459181, pitch=66, velocity=68)
Note(start=76.146681, end=76.459181, pitch=70, velocity=68)
Note(start=76.146681, end=76.459181, pitch=75, velocity=68)
Note(start=76.146681, end=76.459181, pitch=78, velocity=68)
Note(start=76.146681, end=76.459181, pitch=54, velocity=57)
Note(start=76.146681, end=76.459181, pitch=58, velocity=57)
Note(start=76.146681, end=76.459181, pitch=63, velocity=57)
Note(start=76.459181, end=76.771681, pitch=66, velocity=76)
Note(start=76.459181, end=76.771681, pitch=70, velocity=76)
Note(start=76.459181, end=76.771681, pitch=75, velocity=76)
Note(start=76.459181, end=76.771681, pitch=78, velocity=76)
Note(start=76.459181, end=76.771681, pitch=54, velocity=65)
Note(start=76.459181, end=76.771681, pitch=58, velocity=65)
Note(start=76.459181, end=76.771681, pitch=63, velocity=65)
Note(start=76.771681, end=77.074711, pitch=66, velocity=82)
Note(start=76.771681, end=77.074711, pitch=70, velocity=82)
Note(start=76.771681, end=77.074711, pitch=75, velocity=82)
Note(start=76.771681, end=77.074711, pitch=78, velocity=82)
Note(start=76.771681, end=77.074711, pitch=54, velocity=64)
Note(start=76.771681, end=77.074711, pitch=58, velocity=64)
Note(start=76.771681, end=77.074711, pitch=63, velocity=64)
Note(start=77.074711, end=77.382475, pitch=66, velocity=81)
Note(start=77.074711, end=77.382475, pitch=70, velocity=81)
Note(start=77.074711, end=77.382475, pitch=75, velocity=81)
Note(start=77.074711, end=77.382475, pitch=78, velocity=81)
Note(start=77.074711, end=77.382475, pitch=54, velocity=69)
Note(start=77.074711, end=77.382475, pitch=58, velocity=69)
Note(start=77.074711, end=77.382475, pitch=63, velocity=69)
Note(start=75.834181, end=77.680770, pitch=36, velocity=70)
Note(start=75.834181, end=77.680770, pitch=48, velocity=70)
Note(start=77.377740, end=77.685730, pitch=68, velocity=95)
Note(start=77.377740, end=77.685730, pitch=72, velocity=95)
Note(start=77.377740, end=77.685730, pitch=77, velocity=95)
Note(start=77.377740, end=77.685730, pitch=80, velocity=95)
Note(start=77.377740, end=77.685730, pitch=56, velocity=78)
Note(start=77.377740, end=77.685730, pitch=60, velocity=78)
Note(start=77.377740, end=77.685730, pitch=65, velocity=78)
Note(start=77.680770, end=78.583547, pitch=66, velocity=73)
Note(start=77.680770, end=78.583547, pitch=70, velocity=73)
Note(start=77.680770, end=78.583547, pitch=75, velocity=73)
Note(start=77.680770, end=78.583547, pitch=78, velocity=73)
Note(start=77.680770, end=78.583547, pitch=54, velocity=60)
Note(start=77.680770, end=78.583547, pitch=58, velocity=60)
Note(start=77.680770, end=78.583547, pitch=63, velocity=60)
Note(start=79.109339, end=79.592969, pitch=66, velocity=66)
Note(start=79.109339, end=79.592969, pitch=78, velocity=66)
Note(start=79.109339, end=79.592969, pitch=54, velocity=69)
Note(start=79.585529, end=80.069159, pitch=68, velocity=77)
Note(start=79.585529, end=80.069159, pitch=80, velocity=77)
Note(start=79.585529, end=80.069159, pitch=56, velocity=73)
Note(start=79.109339, end=80.080320, pitch=58, velocity=66)
Note(start=79.109339, end=80.080320, pitch=61, velocity=66)
Note(start=80.061718, end=80.545348, pitch=75, velocity=87)
Note(start=80.061718, end=80.545348, pitch=87, velocity=87)
Note(start=80.061718, end=80.545348, pitch=63, velocity=83)
Note(start=79.109339, end=80.563950, pitch=70, velocity=65)
Note(start=80.537908, end=80.563950, pitch=70, velocity=63)
Note(start=79.109339, end=80.563950, pitch=73, velocity=65)
Note(start=80.537908, end=80.563950, pitch=73, velocity=72)
Note(start=80.537908, end=81.021538, pitch=85, velocity=72)
