Note(start=1.556818, end=2.715909, pitch=80, velocity=80)
Note(start=45.627273, end=46.138636, pitch=61, velocity=80)
Note(start=45.581818, end=46.138636, pitch=73, velocity=80)
Note(start=45.581818, end=46.347727, pitch=68, velocity=80)
Note(start=49.086364, end=49.295455, pitch=77, velocity=80)
Note(start=49.318182, end=50.086364, pitch=46, velocity=80)
Note(start=49.365909, end=50.386364, pitch=58, velocity=80)
Note(start=50.527273, end=51.177273, pitch=77, velocity=80)
Note(start=49.086364, end=51.663636, pitch=65, velocity=80)
Note(start=54.288636, end=54.475000, pitch=51, velocity=80)
Note(start=54.265909, end=54.543182, pitch=46, velocity=80)
Note(start=54.125000, end=54.822727, pitch=39, velocity=80)
Note(start=56.586364, end=57.027273, pitch=75, velocity=80)
Note(start=56.611364, end=57.377273, pitch=70, velocity=80)
Note(start=57.493182, end=57.840909, pitch=82, velocity=80)
Note(start=57.470455, end=57.979545, pitch=75, velocity=80)
Note(start=56.586364, end=58.120455, pitch=63, velocity=80)
Note(start=57.979545, end=58.770455, pitch=61, velocity=80)
Note(start=57.493182, end=58.770455, pitch=70, velocity=80)
Note(start=58.513636, end=58.770455, pitch=73, velocity=80)
Note(start=58.513636, end=58.770455, pitch=82, velocity=80)
Note(start=58.468182, end=58.770455, pitch=85, velocity=80)
Note(start=58.954545, end=59.304545, pitch=70, velocity=80)
Note(start=58.931818, end=59.559091, pitch=72, velocity=80)
Note(start=58.909091, end=59.581818, pitch=82, velocity=80)
Note(start=58.909091, end=59.884091, pitch=84, velocity=80)
Note(start=59.906818, end=60.347727, pitch=70, velocity=80)
Note(start=59.790909, end=60.347727, pitch=85, velocity=80)
Note(start=59.861364, end=60.418182, pitch=73, velocity=80)
Note(start=60.347727, end=61.138636, pitch=82, velocity=80)
Note(start=60.440909, end=61.347727, pitch=58, velocity=80)
Note(start=60.395455, end=61.531818, pitch=61, velocity=80)
Note(start=58.931818, end=61.650000, pitch=78, velocity=80)
Note(start=58.513636, end=61.718182, pitch=66, velocity=80)
Note(start=61.579545, end=61.927273, pitch=39, velocity=80)
Note(start=61.625000, end=61.927273, pitch=46, velocity=80)
Note(start=61.463636, end=62.368182, pitch=58, velocity=80)
Note(start=62.647727, end=62.856818, pitch=70, velocity=80)
Note(start=62.625000, end=62.972727, pitch=89, velocity=80)
Note(start=64.227273, end=64.295455, pitch=77, velocity=80)
Note(start=64.202273, end=64.295455, pitch=89, velocity=80)
Note(start=64.250000, end=64.668182, pitch=66, velocity=80)
Note(start=64.829545, end=64.922727, pitch=82, velocity=80)
Note(start=64.877273, end=65.086364, pitch=58, velocity=80)
Note(start=64.852273, end=65.086364, pitch=77, velocity=80)
Note(start=64.852273, end=65.086364, pitch=89, velocity=80)
Note(start=65.202273, end=65.759091, pitch=85, velocity=80)
Note(start=65.247727, end=65.804545, pitch=82, velocity=80)
Note(start=64.202273, end=65.875000, pitch=70, velocity=80)
Note(start=64.829545, end=66.293182, pitch=63, velocity=80)
Note(start=65.363636, end=66.386364, pitch=61, velocity=80)
Note(start=65.225000, end=66.454545, pitch=66, velocity=80)
Note(start=66.409091, end=66.663636, pitch=60, velocity=80)
Note(start=66.431818, end=66.663636, pitch=70, velocity=80)
Note(start=66.386364, end=66.920455, pitch=84, velocity=80)
Note(start=66.943182, end=67.013636, pitch=85, velocity=80)
Note(start=66.409091, end=67.454545, pitch=72, velocity=80)
Note(start=66.663636, end=68.243182, pitch=61, velocity=80)
Note(start=66.663636, end=68.243182, pitch=66, velocity=80)
Note(start=69.636364, end=69.822727, pitch=75, velocity=80)
Note(start=69.565909, end=69.822727, pitch=80, velocity=80)
Note(start=69.659091, end=70.518182, pitch=60, velocity=80)
Note(start=69.636364, end=70.543182, pitch=72, velocity=80)
Note(start=69.590909, end=70.588636, pitch=56, velocity=80)
Note(start=70.543182, end=70.611364, pitch=82, velocity=80)
Note(start=70.659091, end=71.402273, pitch=66, velocity=80)
Note(start=70.565909, end=71.402273, pitch=78, velocity=80)
Note(start=72.145455, end=72.261364, pitch=75, velocity=80)
Note(start=72.145455, end=72.609091, pitch=60, velocity=80)
Note(start=72.120455, end=72.631818, pitch=72, velocity=80)
Note(start=72.795455, end=73.050000, pitch=60, velocity=80)
Note(start=72.120455, end=73.095455, pitch=66, velocity=80)
Note(start=73.095455, end=73.259091, pitch=72, velocity=80)
Note(start=72.770455, end=73.584091, pitch=75, velocity=80)
Note(start=73.050000, end=73.745455, pitch=80, velocity=80)
Note(start=73.095455, end=73.770455, pitch=56, velocity=80)
Note(start=73.072727, end=73.770455, pitch=68, velocity=80)
Note(start=72.770455, end=74.559091, pitch=63, velocity=80)
Note(start=72.052273, end=74.559091, pitch=78, velocity=80)
Note(start=75.836364, end=76.115909, pitch=68, velocity=80)
Note(start=75.813636, end=76.138636, pitch=80, velocity=80)
Note(start=75.813636, end=76.579545, pitch=56, velocity=80)
Note(start=76.650000, end=76.927273, pitch=58, velocity=80)
Note(start=76.650000, end=76.927273, pitch=61, velocity=80)
Note(start=76.625000, end=76.927273, pitch=70, velocity=80)
Note(start=76.602273, end=76.927273, pitch=82, velocity=80)
Note(start=76.602273, end=77.718182, pitch=66, velocity=80)
Note(start=76.625000, end=77.718182, pitch=78, velocity=80)
Note(start=77.902273, end=78.715909, pitch=78, velocity=80)
Note(start=77.950000, end=78.786364, pitch=75, velocity=80)
Note(start=77.950000, end=78.902273, pitch=70, velocity=80)
Note(start=79.040909, end=79.295455, pitch=54, velocity=80)
Note(start=77.927273, end=79.295455, pitch=66, velocity=80)
Note(start=79.040909, end=79.295455, pitch=75, velocity=80)
Note(start=77.995455, end=79.388636, pitch=58, velocity=80)
Note(start=78.993182, end=79.784091, pitch=78, velocity=80)
Note(start=79.459091, end=79.877273, pitch=75, velocity=80)
Note(start=79.481818, end=80.086364, pitch=66, velocity=80)
Note(start=79.459091, end=80.086364, pitch=70, velocity=80)
Note(start=77.950000, end=80.270455, pitch=63, velocity=80)
Note(start=79.481818, end=80.386364, pitch=58, velocity=80)
Note(start=80.875000, end=81.177273, pitch=73, velocity=80)
Note(start=80.456818, end=81.315909, pitch=37, velocity=80)
Note(start=81.431818, end=81.595455, pitch=68, velocity=80)
Note(start=80.875000, end=81.663636, pitch=61, velocity=80)
Note(start=80.875000, end=81.663636, pitch=66, velocity=80)
Note(start=81.409091, end=81.663636, pitch=80, velocity=80)
Note(start=81.431818, end=82.081818, pitch=56, velocity=80)
Note(start=82.129545, end=82.268182, pitch=85, velocity=80)
Note(start=82.152273, end=82.454545, pitch=61, velocity=80)
Note(start=82.175000, end=82.454545, pitch=63, velocity=80)
Note(start=82.129545, end=82.454545, pitch=66, velocity=80)
Note(start=82.152273, end=82.454545, pitch=78, velocity=80)
Note(start=82.129545, end=82.547727, pitch=73, velocity=80)
Note(start=82.152273, end=82.825000, pitch=70, velocity=80)
Note(start=82.222727, end=82.965909, pitch=54, velocity=80)
Note(start=83.104545, end=83.175000, pitch=58, velocity=80)
Note(start=83.034091, end=83.243182, pitch=51, velocity=80)
Note(start=83.243182, end=83.545455, pitch=78, velocity=80)
Note(start=83.104545, end=83.847727, pitch=39, velocity=80)
Note(start=83.893182, end=83.986364, pitch=82, velocity=80)
Note(start=83.915909, end=84.079545, pitch=78, velocity=80)
Note(start=84.427273, end=84.684091, pitch=82, velocity=80)
Note(start=83.243182, end=84.800000, pitch=58, velocity=80)
Note(start=83.243182, end=84.822727, pitch=66, velocity=80)
Note(start=83.915909, end=84.822727, pitch=70, velocity=80)
Note(start=84.404545, end=84.845455, pitch=78, velocity=80)
Note(start=85.170455, end=85.543182, pitch=82, velocity=80)
Note(start=85.263636, end=85.611364, pitch=58, velocity=80)
Note(start=85.147727, end=85.797727, pitch=78, velocity=80)
Note(start=85.147727, end=86.402273, pitch=66, velocity=80)
Note(start=86.702273, end=86.820455, pitch=56, velocity=80)
Note(start=86.563636, end=86.936364, pitch=65, velocity=80)
Note(start=83.243182, end=86.959091, pitch=61, velocity=80)
Note(start=87.052273, end=87.190909, pitch=65, velocity=80)
Note(start=86.865909, end=87.213636, pitch=73, velocity=80)
Note(start=87.027273, end=87.470455, pitch=77, velocity=80)
Note(start=88.793182, end=88.931818, pitch=58, velocity=80)
Note(start=88.770455, end=89.443182, pitch=70, velocity=80)
Note(start=89.025000, end=89.559091, pitch=76, velocity=80)
Note(start=89.397727, end=89.581818, pitch=85, velocity=80)
Note(start=89.211364, end=90.070455, pitch=80, velocity=80)
Note(start=90.790909, end=91.184091, pitch=75, velocity=80)
Note(start=91.184091, end=91.881818, pitch=92, velocity=80)
Note(start=90.790909, end=91.927273, pitch=63, velocity=80)
Note(start=90.952273, end=91.927273, pitch=80, velocity=80)
Note(start=86.656818, end=93.506818, pitch=68, velocity=80)
Note(start=88.931818, end=93.506818, pitch=73, velocity=80)
Note(start=93.668182, end=93.902273, pitch=68, velocity=80)
Note(start=93.925000, end=94.295455, pitch=63, velocity=80)
Note(start=93.902273, end=95.086364, pitch=75, velocity=80)
Note(start=93.368182, end=95.388636, pitch=56, velocity=80)
Note(start=97.290909, end=97.454545, pitch=65, velocity=80)
Note(start=97.454545, end=98.475000, pitch=41, velocity=80)
Note(start=97.779545, end=98.475000, pitch=48, velocity=80)
Note(start=98.568182, end=98.731818, pitch=83, velocity=80)
Note(start=98.452273, end=98.870455, pitch=44, velocity=80)
Note(start=97.222727, end=98.915909, pitch=53, velocity=80)
Note(start=98.568182, end=99.034091, pitch=68, velocity=80)
Note(start=98.545455, end=99.034091, pitch=71, velocity=80)
Note(start=98.870455, end=99.079545, pitch=47, velocity=80)
Note(start=98.847727, end=99.822727, pitch=59, velocity=80)
Note(start=99.102273, end=99.822727, pitch=73, velocity=80)
Note(start=99.984091, end=100.495455, pitch=49, velocity=80)
Note(start=100.147727, end=100.611364, pitch=65, velocity=80)
Note(start=101.006818, end=101.215909, pitch=56, velocity=80)
Note(start=100.102273, end=101.447727, pitch=53, velocity=80)
Note(start=101.447727, end=101.656818, pitch=59, velocity=80)
Note(start=101.820455, end=102.120455, pitch=56, velocity=80)
Note(start=101.447727, end=102.190909, pitch=47, velocity=80)
Note(start=101.586364, end=102.190909, pitch=52, velocity=80)
Note(start=102.120455, end=102.190909, pitch=64, velocity=80)
Note(start=102.609091, end=102.795455, pitch=61, velocity=80)
Note(start=102.770455, end=103.050000, pitch=53, velocity=80)
Note(start=102.190909, end=103.770455, pitch=65, velocity=80)
Note(start=103.838636, end=104.163636, pitch=56, velocity=80)
Note(start=104.256818, end=104.559091, pitch=49, velocity=80)
Note(start=103.838636, end=104.559091, pitch=65, velocity=80)
Note(start=102.190909, end=104.581818, pitch=73, velocity=80)
Note(start=103.606818, end=104.675000, pitch=61, velocity=80)
Note(start=103.815909, end=104.977273, pitch=53, velocity=80)
Note(start=104.722727, end=105.022727, pitch=56, velocity=80)
Note(start=104.745455, end=105.140909, pitch=51, velocity=80)
Note(start=104.559091, end=105.350000, pitch=39, velocity=80)
Note(start=104.697727, end=105.350000, pitch=79, velocity=80)
Note(start=104.722727, end=105.372727, pitch=75, velocity=80)
Note(start=105.350000, end=105.790909, pitch=70, velocity=80)
Note(start=105.813636, end=106.138636, pitch=55, velocity=80)
Note(start=105.372727, end=106.138636, pitch=58, velocity=80)
Note(start=105.350000, end=106.418182, pitch=73, velocity=80)
Note(start=106.300000, end=106.486364, pitch=58, velocity=80)
Note(start=106.672727, end=106.927273, pitch=39, velocity=80)
Note(start=105.790909, end=106.927273, pitch=67, velocity=80)
Note(start=107.393182, end=107.554545, pitch=67, velocity=80)
Note(start=106.927273, end=107.718182, pitch=55, velocity=80)
Note(start=107.718182, end=107.902273, pitch=82, velocity=80)
Note(start=105.511364, end=108.159091, pitch=61, velocity=80)
Note(start=108.111364, end=108.204545, pitch=63, velocity=80)
Note(start=107.322727, end=108.831818, pitch=58, velocity=80)
Note(start=108.043182, end=108.902273, pitch=51, velocity=80)
Note(start=108.529545, end=109.295455, pitch=42, velocity=80)
Note(start=108.761364, end=109.295455, pitch=49, velocity=80)
Note(start=108.995455, end=109.295455, pitch=54, velocity=80)
Note(start=109.179545, end=109.295455, pitch=58, velocity=80)
Note(start=107.718182, end=109.295455, pitch=70, velocity=80)
Note(start=109.320455, end=109.459091, pitch=60, velocity=80)
Note(start=109.295455, end=110.434091, pitch=72, velocity=80)
Note(start=109.806818, end=110.479545, pitch=56, velocity=80)
Note(start=110.318182, end=110.852273, pitch=44, velocity=80)
Note(start=109.295455, end=110.875000, pitch=53, velocity=80)
Note(start=110.527273, end=111.315909, pitch=70, velocity=80)
Note(start=111.013636, end=111.363636, pitch=66, velocity=80)
Note(start=110.781818, end=111.663636, pitch=51, velocity=80)
Note(start=111.177273, end=111.688636, pitch=42, velocity=80)
Note(start=111.920455, end=111.990909, pitch=53, velocity=80)
Note(start=111.990909, end=112.152273, pitch=48, velocity=80)
Note(start=111.872727, end=112.152273, pitch=60, velocity=80)
Note(start=111.872727, end=112.454545, pitch=72, velocity=80)
Note(start=111.711364, end=112.615909, pitch=41, velocity=80)
Note(start=112.406818, end=112.756818, pitch=56, velocity=80)
Note(start=112.570455, end=112.850000, pitch=77, velocity=80)
Note(start=112.779545, end=113.918182, pitch=39, velocity=80)
Note(start=112.918182, end=113.940909, pitch=78, velocity=80)
Note(start=113.615909, end=114.034091, pitch=54, velocity=80)
Note(start=113.243182, end=114.034091, pitch=58, velocity=80)
Note(start=114.452273, end=114.822727, pitch=58, velocity=80)
Note(start=114.311364, end=114.822727, pitch=65, velocity=80)
Note(start=114.659091, end=114.822727, pitch=74, velocity=80)
Note(start=114.636364, end=115.125000, pitch=62, velocity=80)
Note(start=115.125000, end=115.495455, pitch=63, velocity=80)
Note(start=115.588636, end=115.961364, pitch=82, velocity=80)
Note(start=115.427273, end=116.402273, pitch=62, velocity=80)
Note(start=115.890909, end=116.402273, pitch=78, velocity=80)
Note(start=116.170455, end=116.727273, pitch=82, velocity=80)
Note(start=113.615909, end=117.190909, pitch=66, velocity=80)
Note(start=116.795455, end=117.190909, pitch=78, velocity=80)
Note(start=117.097727, end=117.190909, pitch=82, velocity=80)
Note(start=113.893182, end=117.354545, pitch=70, velocity=80)
Note(start=117.284091, end=117.840909, pitch=68, velocity=80)
Note(start=117.563636, end=118.072727, pitch=72, velocity=80)
Note(start=118.259091, end=118.654545, pitch=77, velocity=80)
Note(start=118.584091, end=118.747727, pitch=68, velocity=80)
Note(start=118.165909, end=118.770455, pitch=80, velocity=80)
Note(start=118.072727, end=118.815909, pitch=49, velocity=80)
Note(start=118.931818, end=119.372727, pitch=65, velocity=80)
Note(start=118.863636, end=119.954545, pitch=53, velocity=80)
Note(start=119.327273, end=119.977273, pitch=61, velocity=80)
Note(start=119.768182, end=120.000000, pitch=80, velocity=80)
Note(start=119.906818, end=120.231818, pitch=71, velocity=80)
Note(start=119.700000, end=120.279545, pitch=83, velocity=80)
Note(start=118.513636, end=120.350000, pitch=56, velocity=80)
Note(start=120.279545, end=120.350000, pitch=68, velocity=80)
Note(start=119.906818, end=120.372727, pitch=59, velocity=80)
Note(start=120.115909, end=120.372727, pitch=64, velocity=80)
Note(start=120.790909, end=120.884091, pitch=68, velocity=80)
Note(start=120.440909, end=121.022727, pitch=80, velocity=80)
Note(start=120.350000, end=121.534091, pitch=61, velocity=80)
Note(start=120.350000, end=121.556818, pitch=49, velocity=80)
Note(start=121.440909, end=121.927273, pitch=60, velocity=80)
Note(start=121.788636, end=121.927273, pitch=68, velocity=80)
Note(start=121.138636, end=121.952273, pitch=53, velocity=80)
Note(start=122.229545, end=122.486364, pitch=68, velocity=80)
Note(start=120.720455, end=122.718182, pitch=56, velocity=80)
Note(start=122.368182, end=122.718182, pitch=71, velocity=80)
Note(start=122.531818, end=122.718182, pitch=80, velocity=80)
Note(start=123.043182, end=123.252273, pitch=80, velocity=80)
Note(start=122.345455, end=123.345455, pitch=59, velocity=80)
Note(start=123.065909, end=123.413636, pitch=73, velocity=80)
Note(start=123.275000, end=123.436364, pitch=76, velocity=80)
Note(start=122.740909, end=123.506818, pitch=68, velocity=80)
Note(start=123.506818, end=123.809091, pitch=76, velocity=80)
Note(start=123.693182, end=124.040909, pitch=71, velocity=80)
Note(start=123.786364, end=124.040909, pitch=80, velocity=80)
Note(start=124.134091, end=124.295455, pitch=92, velocity=80)
Note(start=124.436364, end=124.690909, pitch=83, velocity=80)
Note(start=123.436364, end=124.738636, pitch=61, velocity=80)
Note(start=124.413636, end=124.877273, pitch=71, velocity=80)
Note(start=122.020455, end=125.086364, pitch=64, velocity=80)
Note(start=124.854545, end=125.086364, pitch=92, velocity=80)
Note(start=124.156818, end=125.456818, pitch=68, velocity=80)
Note(start=125.247727, end=125.479545, pitch=69, velocity=80)
Note(start=125.225000, end=125.479545, pitch=81, velocity=80)
Note(start=125.504545, end=125.620455, pitch=78, velocity=80)
Note(start=125.527273, end=125.875000, pitch=90, velocity=80)
Note(start=125.897727, end=126.386364, pitch=78, velocity=80)
Note(start=126.084091, end=126.665909, pitch=65, velocity=80)
Note(start=126.431818, end=126.665909, pitch=69, velocity=80)
Note(start=126.572727, end=126.665909, pitch=73, velocity=80)
Note(start=127.129545, end=127.454545, pitch=73, velocity=80)
Note(start=127.290909, end=127.454545, pitch=78, velocity=80)
Note(start=127.779545, end=128.150000, pitch=85, velocity=80)
Note(start=125.434091, end=128.175000, pitch=66, velocity=80)
Note(start=127.663636, end=128.243182, pitch=78, velocity=80)
Note(start=128.243182, end=128.359091, pitch=85, velocity=80)
Note(start=127.570455, end=128.615909, pitch=73, velocity=80)
Note(start=128.545455, end=128.638636, pitch=85, velocity=80)
Note(start=128.500000, end=128.940909, pitch=97, velocity=80)
Note(start=126.943182, end=128.986364, pitch=69, velocity=80)
Note(start=128.127273, end=129.034091, pitch=61, velocity=80)
Note(start=128.800000, end=129.729545, pitch=59, velocity=80)
Note(start=129.288636, end=129.729545, pitch=73, velocity=80)
Note(start=129.636364, end=130.193182, pitch=57, velocity=80)
Note(start=129.150000, end=130.472727, pitch=66, velocity=80)
Note(start=130.218182, end=130.611364, pitch=81, velocity=80)
Note(start=130.936364, end=131.077273, pitch=66, velocity=80)
Note(start=130.077273, end=131.170455, pitch=56, velocity=80)
Note(start=130.450000, end=131.170455, pitch=61, velocity=80)
Note(start=131.238636, end=131.402273, pitch=66, velocity=80)
Note(start=131.215909, end=131.402273, pitch=85, velocity=80)
Note(start=131.193182, end=131.402273, pitch=88, velocity=80)
Note(start=130.890909, end=131.470455, pitch=54, velocity=80)
Note(start=131.634091, end=131.795455, pitch=81, velocity=80)
Note(start=131.634091, end=131.843182, pitch=85, velocity=80)
Note(start=132.029545, end=132.190909, pitch=64, velocity=80)
Note(start=132.052273, end=132.190909, pitch=80, velocity=80)
Note(start=132.004545, end=132.190909, pitch=83, velocity=80)
Note(start=131.611364, end=132.238636, pitch=61, velocity=80)
Note(start=132.004545, end=132.747727, pitch=78, velocity=80)
Note(start=132.422727, end=132.979545, pitch=63, velocity=80)
Note(start=132.654545, end=133.097727, pitch=66, velocity=80)
Note(start=133.213636, end=133.397727, pitch=52, velocity=80)
Note(start=132.888636, end=133.490909, pitch=64, velocity=80)
Note(start=133.213636, end=133.561364, pitch=54, velocity=80)
Note(start=133.188636, end=133.700000, pitch=61, velocity=80)
Note(start=133.165909, end=133.747727, pitch=76, velocity=80)
Note(start=133.165909, end=133.931818, pitch=73, velocity=80)
Note(start=133.909091, end=133.979545, pitch=83, velocity=80)
Note(start=133.886364, end=134.188636, pitch=64, velocity=80)
Note(start=134.327273, end=134.443182, pitch=83, velocity=80)
Note(start=133.909091, end=134.536364, pitch=71, velocity=80)
Note(start=134.002273, end=134.559091, pitch=66, velocity=80)
Note(start=134.443182, end=134.700000, pitch=69, velocity=80)
Note(start=134.443182, end=134.884091, pitch=61, velocity=80)
Note(start=134.606818, end=135.350000, pitch=68, velocity=80)
Note(start=135.350000, end=135.581818, pitch=49, velocity=80)
Note(start=135.372727, end=135.581818, pitch=54, velocity=80)
Note(start=134.790909, end=136.138636, pitch=42, velocity=80)
Note(start=135.720455, end=136.138636, pitch=49, velocity=80)
Note(start=133.584091, end=136.138636, pitch=52, velocity=80)
Note(start=135.350000, end=136.138636, pitch=64, velocity=80)
Note(start=135.115909, end=136.927273, pitch=61, velocity=80)
Note(start=136.347727, end=136.927273, pitch=63, velocity=80)
Note(start=136.602273, end=137.113636, pitch=56, velocity=80)
Note(start=137.486364, end=137.786364, pitch=61, velocity=80)
Note(start=138.413636, end=138.600000, pitch=70, velocity=80)
Note(start=138.600000, end=138.786364, pitch=75, velocity=80)
Note(start=138.088636, end=138.809091, pitch=51, velocity=80)
Note(start=138.645455, end=139.295455, pitch=54, velocity=80)
Note(start=138.461364, end=139.481818, pitch=63, velocity=80)
Note(start=138.577273, end=139.529545, pitch=61, velocity=80)
Note(start=139.481818, end=140.411364, pitch=58, velocity=80)
Note(start=140.388636, end=140.597727, pitch=54, velocity=80)
Note(start=140.456818, end=140.688636, pitch=61, velocity=80)
Note(start=140.434091, end=140.875000, pitch=60, velocity=80)
Note(start=140.434091, end=140.922727, pitch=63, velocity=80)
Note(start=140.411364, end=141.665909, pitch=51, velocity=80)
Note(start=141.340909, end=141.665909, pitch=63, velocity=80)
Note(start=140.363636, end=141.665909, pitch=66, velocity=80)
Note(start=141.850000, end=141.990909, pitch=51, velocity=80)
Note(start=140.875000, end=142.036364, pitch=70, velocity=80)
Note(start=142.059091, end=142.315909, pitch=72, velocity=80)
Note(start=142.036364, end=142.384091, pitch=68, velocity=80)
Note(start=142.013636, end=142.454545, pitch=77, velocity=80)
Note(start=142.918182, end=143.243182, pitch=58, velocity=80)
Note(start=142.454545, end=143.731818, pitch=66, velocity=80)
Note(start=142.454545, end=143.940909, pitch=61, velocity=80)
Note(start=142.940909, end=144.034091, pitch=56, velocity=80)
Note(start=143.568182, end=144.034091, pitch=60, velocity=80)
Note(start=142.615909, end=144.336364, pitch=51, velocity=80)
Note(start=144.359091, end=144.613636, pitch=72, velocity=80)
Note(start=144.311364, end=144.636364, pitch=44, velocity=80)
Note(start=144.336364, end=144.706818, pitch=77, velocity=80)
Note(start=144.986364, end=145.402273, pitch=58, velocity=80)
Note(start=145.031818, end=145.611364, pitch=56, velocity=80)
Note(start=144.777273, end=145.611364, pitch=66, velocity=80)
Note(start=144.777273, end=145.611364, pitch=75, velocity=80)
Note(start=145.427273, end=145.681818, pitch=61, velocity=80)
Note(start=145.984091, end=146.402273, pitch=44, velocity=80)
Note(start=145.659091, end=146.402273, pitch=51, velocity=80)
Note(start=145.913636, end=146.402273, pitch=56, velocity=80)
Note(start=145.636364, end=146.402273, pitch=60, velocity=80)
Note(start=146.865909, end=147.190909, pitch=56, velocity=80)
Note(start=146.170455, end=147.563636, pitch=63, velocity=80)
Note(start=147.586364, end=148.329545, pitch=61, velocity=80)
Note(start=148.375000, end=148.770455, pitch=70, velocity=80)
Note(start=148.375000, end=148.770455, pitch=82, velocity=80)
Note(start=149.281818, end=149.559091, pitch=56, velocity=80)
Note(start=148.397727, end=149.559091, pitch=63, velocity=80)
Note(start=149.140909, end=149.559091, pitch=70, velocity=80)
Note(start=147.004545, end=150.047727, pitch=66, velocity=80)
Note(start=149.954545, end=150.350000, pitch=61, velocity=80)
Note(start=150.884091, end=151.138636, pitch=63, velocity=80)
