Note(start=1.500000, end=2.250000, pitch=68, velocity=29)
Note(start=22.004167, end=22.127604, pitch=71, velocity=23)
Note(start=22.132812, end=22.256771, pitch=69, velocity=22)
Note(start=22.255208, end=22.504167, pitch=81, velocity=22)
Note(start=22.256771, end=22.506771, pitch=68, velocity=24)
Note(start=22.496354, end=22.506771, pitch=68, velocity=25)
Note(start=22.484375, end=23.233333, pitch=83, velocity=26)
Note(start=24.004167, end=24.252604, pitch=52, velocity=24)
Note(start=24.006771, end=24.255208, pitch=45, velocity=20)
Note(start=24.235417, end=24.359375, pitch=71, velocity=22)
Note(start=23.991146, end=24.491146, pitch=80, velocity=28)
Note(start=24.368229, end=24.492188, pitch=69, velocity=20)
Note(start=24.485417, end=24.733333, pitch=68, velocity=25)
Note(start=24.500000, end=24.748958, pitch=81, velocity=23)
Note(start=24.744792, end=24.993229, pitch=80, velocity=25)
Note(start=24.993229, end=25.117188, pitch=71, velocity=26)
Note(start=25.130208, end=25.254167, pitch=69, velocity=21)
Note(start=25.233333, end=25.481771, pitch=68, velocity=21)
Note(start=25.241146, end=25.489583, pitch=81, velocity=22)
Note(start=25.505208, end=25.754167, pitch=80, velocity=24)
Note(start=25.754167, end=25.877604, pitch=71, velocity=21)
Note(start=25.872396, end=25.996354, pitch=69, velocity=23)
Note(start=25.989583, end=26.236979, pitch=68, velocity=21)
Note(start=25.992188, end=26.239583, pitch=81, velocity=28)
Note(start=26.236979, end=26.485417, pitch=68, velocity=20)
Note(start=26.236979, end=26.485417, pitch=80, velocity=23)
Note(start=26.486979, end=26.735417, pitch=78, velocity=28)
Note(start=26.755208, end=27.002604, pitch=76, velocity=27)
Note(start=26.983333, end=27.230729, pitch=52, velocity=22)
Note(start=26.989583, end=27.236979, pitch=44, velocity=21)
Note(start=27.247396, end=27.371354, pitch=71, velocity=21)
Note(start=27.361979, end=27.485417, pitch=69, velocity=22)
Note(start=27.000000, end=27.498958, pitch=80, velocity=21)
Note(start=27.483333, end=27.731771, pitch=68, velocity=20)
Note(start=27.501042, end=27.748958, pitch=81, velocity=25)
Note(start=27.741146, end=27.989583, pitch=80, velocity=22)
Note(start=27.998958, end=28.122396, pitch=71, velocity=21)
Note(start=28.122396, end=28.246354, pitch=69, velocity=27)
Note(start=28.233333, end=28.481771, pitch=81, velocity=22)
Note(start=28.243229, end=28.492188, pitch=68, velocity=30)
Note(start=28.481771, end=28.730729, pitch=80, velocity=22)
Note(start=28.741146, end=28.864583, pitch=71, velocity=28)
Note(start=28.867188, end=28.991146, pitch=69, velocity=28)
Note(start=28.994792, end=29.242188, pitch=81, velocity=25)
Note(start=28.996354, end=29.243229, pitch=68, velocity=28)
Note(start=29.230729, end=29.243229, pitch=68, velocity=30)
Note(start=29.250000, end=29.498958, pitch=80, velocity=28)
Note(start=29.477604, end=29.726562, pitch=78, velocity=22)
Note(start=29.739583, end=29.988542, pitch=76, velocity=26)
Note(start=29.976562, end=30.225521, pitch=52, velocity=20)
Note(start=29.981771, end=30.230729, pitch=45, velocity=21)
Note(start=30.241146, end=30.364583, pitch=71, velocity=26)
Note(start=29.986979, end=30.485417, pitch=80, velocity=27)
Note(start=30.363542, end=30.486979, pitch=69, velocity=28)
Note(start=30.494792, end=30.743229, pitch=81, velocity=28)
Note(start=30.498958, end=30.747396, pitch=68, velocity=24)
Note(start=30.742188, end=30.991146, pitch=80, velocity=21)
Note(start=30.997396, end=31.121354, pitch=71, velocity=22)
Note(start=31.111979, end=31.235417, pitch=69, velocity=26)
Note(start=31.225521, end=31.473958, pitch=68, velocity=30)
Note(start=31.226562, end=31.475521, pitch=81, velocity=26)
Note(start=31.484375, end=31.733333, pitch=80, velocity=21)
Note(start=31.735417, end=31.859375, pitch=71, velocity=25)
Note(start=31.863542, end=31.986979, pitch=69, velocity=29)
Note(start=31.989583, end=32.238542, pitch=68, velocity=30)
Note(start=31.992188, end=32.240625, pitch=81, velocity=22)
Note(start=32.229167, end=32.478125, pitch=80, velocity=24)
Note(start=32.489583, end=32.736979, pitch=68, velocity=23)
Note(start=32.730729, end=32.736979, pitch=68, velocity=23)
Note(start=32.496354, end=32.743750, pitch=78, velocity=23)
Note(start=32.723958, end=32.971354, pitch=76, velocity=24)
Note(start=32.971354, end=33.221354, pitch=44, velocity=26)
Note(start=32.996354, end=33.244792, pitch=52, velocity=27)
Note(start=33.238542, end=33.361979, pitch=71, velocity=21)
Note(start=33.363542, end=33.485937, pitch=69, velocity=22)
Note(start=32.990625, end=33.488542, pitch=80, velocity=29)
Note(start=33.478125, end=33.726562, pitch=68, velocity=30)
Note(start=33.482813, end=33.731771, pitch=81, velocity=27)
Note(start=33.736979, end=33.985937, pitch=80, velocity=27)
Note(start=33.971354, end=34.095312, pitch=71, velocity=26)
Note(start=34.119792, end=34.243750, pitch=69, velocity=22)
Note(start=34.230729, end=34.480729, pitch=68, velocity=20)
Note(start=34.473958, end=34.480729, pitch=68, velocity=20)
Note(start=34.242188, end=34.490625, pitch=81, velocity=24)
Note(start=34.488542, end=35.235937, pitch=83, velocity=28)
Note(start=36.036458, end=38.970312, pitch=63, velocity=29)
Note(start=36.115625, end=38.984375, pitch=64, velocity=21)
Note(start=38.972917, end=38.984375, pitch=64, velocity=28)
Note(start=36.053125, end=38.986979, pitch=59, velocity=23)
Note(start=36.190104, end=38.990625, pitch=68, velocity=26)
Note(start=38.982813, end=38.990625, pitch=68, velocity=28)
Note(start=35.972917, end=38.990625, pitch=56, velocity=21)
Note(start=35.990625, end=38.990625, pitch=56, velocity=29)
Note(start=38.980729, end=40.478125, pitch=63, velocity=30)
Note(start=38.981771, end=40.479167, pitch=71, velocity=20)
Note(start=38.982813, end=40.480729, pitch=75, velocity=21)
Note(start=40.493750, end=41.992188, pitch=78, velocity=24)
Note(start=41.971354, end=42.220312, pitch=57, velocity=23)
Note(start=41.980729, end=42.229167, pitch=75, velocity=23)
Note(start=41.988542, end=42.236979, pitch=68, velocity=24)
Note(start=41.989583, end=42.238542, pitch=76, velocity=29)
Note(start=41.990625, end=42.239583, pitch=71, velocity=23)
Note(start=41.996354, end=42.246354, pitch=64, velocity=27)
Note(start=42.244792, end=42.493750, pitch=66, velocity=23)
Note(start=42.484375, end=42.731771, pitch=64, velocity=22)
Note(start=42.725000, end=42.973958, pitch=71, velocity=21)
Note(start=42.725000, end=42.973958, pitch=75, velocity=24)
Note(start=42.726562, end=42.975000, pitch=76, velocity=22)
Note(start=42.734375, end=42.984375, pitch=57, velocity=20)
Note(start=42.739583, end=42.989583, pitch=64, velocity=30)
Note(start=42.746354, end=42.996354, pitch=68, velocity=22)
Note(start=42.989583, end=43.238542, pitch=66, velocity=27)
Note(start=43.223958, end=43.472917, pitch=64, velocity=28)
Note(start=43.479167, end=43.726562, pitch=68, velocity=23)
Note(start=43.479167, end=43.726562, pitch=76, velocity=22)
Note(start=43.479167, end=43.726562, pitch=75, velocity=28)
Note(start=43.484375, end=43.731771, pitch=71, velocity=22)
Note(start=43.492188, end=43.739583, pitch=64, velocity=23)
Note(start=43.496354, end=43.743750, pitch=57, velocity=20)
Note(start=43.742188, end=43.990625, pitch=66, velocity=29)
Note(start=43.973958, end=44.222917, pitch=64, velocity=22)
Note(start=44.228125, end=44.478125, pitch=75, velocity=24)
Note(start=44.230729, end=44.480729, pitch=57, velocity=21)
Note(start=44.231771, end=44.481771, pitch=68, velocity=27)
Note(start=44.232813, end=44.482813, pitch=76, velocity=29)
Note(start=44.238542, end=44.488542, pitch=64, velocity=24)
Note(start=44.239583, end=44.489583, pitch=71, velocity=22)
Note(start=44.473958, end=44.723958, pitch=66, velocity=20)
Note(start=44.729167, end=44.978125, pitch=64, velocity=28)
Note(start=44.975000, end=45.222917, pitch=76, velocity=27)
Note(start=44.975000, end=45.222917, pitch=75, velocity=24)
Note(start=44.981771, end=45.229167, pitch=57, velocity=21)
Note(start=44.984375, end=45.231771, pitch=71, velocity=29)
Note(start=44.990625, end=45.238542, pitch=80, velocity=20)
Note(start=44.996354, end=45.243750, pitch=64, velocity=23)
Note(start=45.243750, end=45.492188, pitch=66, velocity=27)
Note(start=45.490625, end=45.740625, pitch=64, velocity=23)
Note(start=45.723958, end=45.740625, pitch=64, velocity=23)
Note(start=45.726562, end=45.976562, pitch=57, velocity=21)
Note(start=45.728125, end=45.978125, pitch=75, velocity=26)
Note(start=45.729167, end=45.979167, pitch=76, velocity=27)
Note(start=45.731771, end=45.981771, pitch=71, velocity=22)
Note(start=45.732813, end=45.982813, pitch=68, velocity=23)
Note(start=45.734375, end=45.984375, pitch=81, velocity=26)
Note(start=45.978125, end=46.226562, pitch=66, velocity=28)
Note(start=46.228125, end=46.476562, pitch=64, velocity=26)
Note(start=46.472917, end=46.721354, pitch=57, velocity=26)
Note(start=46.478125, end=46.726562, pitch=75, velocity=26)
Note(start=46.485937, end=46.734375, pitch=71, velocity=27)
Note(start=46.492188, end=46.740625, pitch=80, velocity=25)
Note(start=46.493750, end=46.742188, pitch=64, velocity=28)
Note(start=46.738542, end=46.742188, pitch=64, velocity=23)
Note(start=46.497396, end=46.746354, pitch=76, velocity=23)
Note(start=46.976562, end=47.225000, pitch=66, velocity=26)
Note(start=47.222917, end=47.470312, pitch=71, velocity=25)
Note(start=47.222917, end=47.470312, pitch=80, velocity=23)
Note(start=47.228125, end=47.475000, pitch=75, velocity=23)
Note(start=47.230729, end=47.479167, pitch=64, velocity=22)
Note(start=47.476562, end=47.479167, pitch=64, velocity=25)
Note(start=47.243750, end=47.492188, pitch=76, velocity=25)
Note(start=47.243750, end=47.492188, pitch=57, velocity=23)
Note(start=47.725000, end=47.973958, pitch=66, velocity=21)
Note(start=47.976562, end=48.225000, pitch=88, velocity=30)
Note(start=47.976562, end=48.225000, pitch=92, velocity=20)
Note(start=47.978125, end=48.226562, pitch=52, velocity=24)
Note(start=47.982813, end=48.231771, pitch=40, velocity=29)
Note(start=47.988542, end=48.236979, pitch=80, velocity=23)
Note(start=48.243750, end=48.492188, pitch=64, velocity=21)
Note(start=48.493750, end=48.743750, pitch=66, velocity=28)
Note(start=48.723958, end=48.972917, pitch=64, velocity=23)
Note(start=48.728125, end=48.976562, pitch=80, velocity=30)
Note(start=48.729167, end=48.978125, pitch=92, velocity=26)
Note(start=48.743750, end=48.993750, pitch=56, velocity=22)
Note(start=48.985937, end=49.234375, pitch=64, velocity=23)
Note(start=49.242188, end=49.490625, pitch=66, velocity=26)
Note(start=49.473958, end=49.722917, pitch=64, velocity=21)
Note(start=49.479167, end=49.728125, pitch=56, velocity=26)
Note(start=49.484375, end=49.732813, pitch=80, velocity=28)
Note(start=49.485937, end=49.734375, pitch=92, velocity=22)
Note(start=49.725000, end=49.973958, pitch=64, velocity=24)
Note(start=49.992188, end=50.239583, pitch=66, velocity=22)
Note(start=50.236979, end=50.485937, pitch=80, velocity=27)
Note(start=50.239583, end=50.488542, pitch=56, velocity=26)
Note(start=50.242188, end=50.490625, pitch=92, velocity=27)
Note(start=50.244792, end=50.493750, pitch=64, velocity=21)
Note(start=50.473958, end=50.493750, pitch=64, velocity=24)
Note(start=50.721354, end=50.971354, pitch=78, velocity=24)
Note(start=50.726562, end=50.975000, pitch=66, velocity=26)
Note(start=50.735937, end=50.984375, pitch=90, velocity=29)
Note(start=50.975000, end=51.222917, pitch=80, velocity=28)
Note(start=50.982813, end=51.231771, pitch=92, velocity=24)
Note(start=50.988542, end=51.236979, pitch=88, velocity=27)
Note(start=50.988542, end=51.236979, pitch=56, velocity=23)
Note(start=50.993750, end=51.243750, pitch=44, velocity=26)
Note(start=51.239583, end=51.488542, pitch=64, velocity=23)
Note(start=51.484375, end=51.731771, pitch=66, velocity=24)
Note(start=51.728125, end=51.976562, pitch=93, velocity=21)
Note(start=51.731771, end=51.980729, pitch=56, velocity=21)
Note(start=51.735937, end=51.984375, pitch=81, velocity=24)
Note(start=51.743750, end=51.990625, pitch=64, velocity=22)
Note(start=51.989583, end=51.990625, pitch=64, velocity=23)
Note(start=52.225000, end=52.472917, pitch=66, velocity=22)
Note(start=52.472917, end=52.720312, pitch=83, velocity=27)
Note(start=52.472917, end=52.720312, pitch=95, velocity=29)
Note(start=52.473958, end=52.721354, pitch=56, velocity=23)
Note(start=52.484375, end=52.731771, pitch=64, velocity=21)
Note(start=52.736979, end=52.985937, pitch=64, velocity=26)
Note(start=52.970312, end=53.218750, pitch=66, velocity=22)
Note(start=53.218750, end=53.467188, pitch=90, velocity=24)
Note(start=53.220312, end=53.468750, pitch=78, velocity=23)
Note(start=53.226562, end=53.475000, pitch=64, velocity=20)
Note(start=53.235937, end=53.484375, pitch=56, velocity=23)
Note(start=53.478125, end=53.726562, pitch=64, velocity=22)
Note(start=53.725000, end=53.972917, pitch=81, velocity=26)
Note(start=53.725000, end=53.972917, pitch=66, velocity=23)
Note(start=53.738542, end=53.984375, pitch=93, velocity=24)
Note(start=53.968750, end=54.216146, pitch=45, velocity=20)
Note(start=53.971354, end=54.218750, pitch=88, velocity=28)
Note(start=53.972917, end=54.220312, pitch=57, velocity=25)
Note(start=53.973958, end=54.222917, pitch=80, velocity=28)
Note(start=53.986979, end=54.235937, pitch=92, velocity=26)
Note(start=54.218750, end=54.467188, pitch=64, velocity=27)
Note(start=54.471354, end=54.720312, pitch=66, velocity=25)
Note(start=54.720312, end=54.970312, pitch=56, velocity=30)
Note(start=54.723958, end=54.973958, pitch=80, velocity=26)
Note(start=54.730729, end=54.980729, pitch=64, velocity=28)
Note(start=54.731771, end=54.981771, pitch=92, velocity=25)
Note(start=54.988542, end=55.236979, pitch=64, velocity=28)
Note(start=55.236979, end=55.484375, pitch=66, velocity=23)
Note(start=55.481771, end=55.729167, pitch=64, velocity=23)
Note(start=55.482813, end=55.730729, pitch=80, velocity=23)
Note(start=55.486979, end=55.734375, pitch=56, velocity=22)
Note(start=55.488542, end=55.735937, pitch=92, velocity=29)
Note(start=55.729167, end=55.978125, pitch=64, velocity=21)
Note(start=55.968750, end=56.218750, pitch=66, velocity=28)
Note(start=56.217188, end=56.466146, pitch=92, velocity=21)
Note(start=56.225000, end=56.473958, pitch=64, velocity=29)
Note(start=56.467188, end=56.473958, pitch=64, velocity=29)
Note(start=56.229167, end=56.478125, pitch=80, velocity=29)
Note(start=56.236979, end=56.485937, pitch=56, velocity=22)
Note(start=56.723958, end=56.972917, pitch=78, velocity=26)
Note(start=56.734375, end=56.982813, pitch=66, velocity=25)
Note(start=56.738542, end=56.986979, pitch=90, velocity=27)
Note(start=56.965104, end=57.213542, pitch=56, velocity=27)
Note(start=56.968750, end=57.217188, pitch=92, velocity=26)
Note(start=56.968750, end=57.217188, pitch=88, velocity=23)
Note(start=56.971354, end=57.220312, pitch=80, velocity=20)
Note(start=56.976562, end=57.223958, pitch=64, velocity=30)
Note(start=57.225000, end=57.473958, pitch=64, velocity=28)
Note(start=57.488542, end=57.736979, pitch=66, velocity=23)
Note(start=57.715104, end=57.963542, pitch=64, velocity=28)
Note(start=57.716146, end=57.965104, pitch=80, velocity=24)
Note(start=57.722917, end=57.971354, pitch=92, velocity=24)
Note(start=57.725000, end=57.973958, pitch=56, velocity=20)
Note(start=57.967188, end=58.216146, pitch=64, velocity=20)
Note(start=58.223958, end=58.472917, pitch=81, velocity=26)
Note(start=58.226562, end=58.475000, pitch=66, velocity=28)
Note(start=58.230729, end=58.479167, pitch=93, velocity=22)
Note(start=58.467188, end=58.841146, pitch=83, velocity=23)
Note(start=58.485937, end=58.859375, pitch=95, velocity=30)
Note(start=58.973958, end=59.160417, pitch=35, velocity=27)
Note(start=59.164062, end=59.256250, pitch=47, velocity=26)
Note(start=59.250000, end=59.435938, pitch=35, velocity=35)
Note(start=59.455729, end=59.485937, pitch=47, velocity=25)
Note(start=59.715104, end=59.963542, pitch=40, velocity=32)
Note(start=59.717188, end=59.966146, pitch=47, velocity=36)
Note(start=59.718750, end=59.967188, pitch=92, velocity=34)
Note(start=59.729167, end=59.976562, pitch=88, velocity=33)
Note(start=59.732813, end=59.980729, pitch=80, velocity=34)
Note(start=59.984375, end=60.107813, pitch=80, velocity=29)
Note(start=59.968750, end=60.218750, pitch=40, velocity=28)
Note(start=60.105729, end=60.229167, pitch=83, velocity=36)
Note(start=60.235937, end=60.359375, pitch=87, velocity=35)
Note(start=60.354167, end=60.476562, pitch=88, velocity=35)
Note(start=60.467188, end=60.476562, pitch=88, velocity=25)
Note(start=60.229167, end=60.478125, pitch=47, velocity=32)
Note(start=60.466146, end=60.478125, pitch=47, velocity=33)
Note(start=60.481771, end=60.730729, pitch=52, velocity=34)
Note(start=60.484375, end=60.732813, pitch=81, velocity=28)
Note(start=60.485937, end=60.734375, pitch=93, velocity=28)
Note(start=60.721354, end=60.845312, pitch=80, velocity=36)
Note(start=60.722917, end=60.971354, pitch=47, velocity=33)
Note(start=60.859375, end=60.981771, pitch=83, velocity=30)
Note(start=60.979167, end=61.101562, pitch=87, velocity=28)
Note(start=60.985937, end=61.234375, pitch=40, velocity=27)
Note(start=61.223958, end=61.234375, pitch=40, velocity=37)
Note(start=61.090104, end=61.338542, pitch=88, velocity=25)
Note(start=61.228125, end=61.478125, pitch=47, velocity=33)
Note(start=61.463542, end=61.478125, pitch=47, velocity=26)
Note(start=61.481771, end=61.605729, pitch=80, velocity=30)
Note(start=61.597917, end=61.721354, pitch=83, velocity=36)
Note(start=61.715104, end=61.838542, pitch=87, velocity=34)
Note(start=61.850000, end=61.973958, pitch=88, velocity=34)
Note(start=61.966146, end=61.973958, pitch=88, velocity=35)
Note(start=61.738542, end=61.988542, pitch=52, velocity=31)
Note(start=61.973958, end=61.988542, pitch=52, velocity=32)
Note(start=61.967188, end=62.217188, pitch=47, velocity=29)
Note(start=61.976562, end=62.228125, pitch=92, velocity=29)
Note(start=61.979167, end=62.230729, pitch=80, velocity=32)
Note(start=62.234375, end=62.357813, pitch=80, velocity=27)
Note(start=62.220312, end=62.471354, pitch=47, velocity=29)
Note(start=62.347917, end=62.471354, pitch=83, velocity=34)
Note(start=62.470312, end=62.593750, pitch=87, velocity=36)
Note(start=62.472917, end=62.721354, pitch=40, velocity=37)
Note(start=62.607813, end=62.731771, pitch=88, velocity=28)
Note(start=62.732813, end=62.981771, pitch=51, velocity=26)
Note(start=62.734375, end=62.982813, pitch=87, velocity=35)
Note(start=62.735937, end=62.984375, pitch=80, velocity=28)
Note(start=62.736979, end=62.985937, pitch=44, velocity=35)
Note(start=62.739583, end=62.988542, pitch=92, velocity=31)
Note(start=62.986979, end=63.111979, pitch=80, velocity=31)
Note(start=63.098958, end=63.222917, pitch=83, velocity=36)
Note(start=62.986979, end=63.235937, pitch=44, velocity=35)
Note(start=63.235937, end=63.359375, pitch=87, velocity=36)
Note(start=63.343750, end=63.467188, pitch=88, velocity=31)
Note(start=63.230729, end=63.478125, pitch=51, velocity=26)
Note(start=63.468750, end=63.717188, pitch=93, velocity=30)
Note(start=63.470312, end=63.718750, pitch=81, velocity=29)
Note(start=63.481771, end=63.730729, pitch=87, velocity=35)
Note(start=63.485937, end=63.732813, pitch=56, velocity=30)
Note(start=63.488542, end=63.735937, pitch=51, velocity=29)
Note(start=63.731771, end=63.735937, pitch=51, velocity=26)
Note(start=63.728125, end=63.851562, pitch=80, velocity=35)
Note(start=63.859375, end=63.981771, pitch=83, velocity=36)
Note(start=63.981771, end=64.105729, pitch=87, velocity=28)
Note(start=63.972917, end=64.219792, pitch=44, velocity=35)
Note(start=64.092708, end=64.340104, pitch=88, velocity=36)
Note(start=64.226562, end=64.476562, pitch=44, velocity=30)
Note(start=64.233333, end=64.483333, pitch=51, velocity=33)
Note(start=64.472917, end=64.483333, pitch=51, velocity=28)
Note(start=64.486979, end=64.610417, pitch=80, velocity=31)
Note(start=64.600521, end=64.723958, pitch=83, velocity=28)
Note(start=64.721354, end=64.844792, pitch=87, velocity=27)
Note(start=64.717708, end=64.966146, pitch=56, velocity=34)
Note(start=64.854167, end=64.977604, pitch=88, velocity=32)
Note(start=64.967708, end=65.216146, pitch=92, velocity=29)
Note(start=64.975521, end=65.223958, pitch=80, velocity=28)
Note(start=65.217708, end=65.223958, pitch=80, velocity=32)
Note(start=64.981771, end=65.230729, pitch=51, velocity=36)
Note(start=64.984375, end=65.233333, pitch=87, velocity=35)
Note(start=64.984375, end=65.233333, pitch=56, velocity=32)
Note(start=65.344792, end=65.468750, pitch=83, velocity=34)
Note(start=65.234375, end=65.483333, pitch=51, velocity=33)
Note(start=65.476562, end=65.600521, pitch=87, velocity=34)
Note(start=65.590104, end=65.713542, pitch=88, velocity=33)
Note(start=65.485417, end=65.734375, pitch=44, velocity=35)
Note(start=65.713542, end=65.961979, pitch=80, velocity=31)
Note(start=65.716146, end=65.965104, pitch=52, velocity=35)
Note(start=65.716146, end=65.965104, pitch=45, velocity=34)
Note(start=65.722917, end=65.971354, pitch=92, velocity=31)
Note(start=65.731771, end=65.980729, pitch=88, velocity=35)
Note(start=65.963542, end=66.086979, pitch=80, velocity=34)
Note(start=65.968750, end=66.217708, pitch=45, velocity=29)
Note(start=66.104167, end=66.227604, pitch=83, velocity=35)
Note(start=66.215104, end=66.338542, pitch=87, velocity=27)
Note(start=66.226562, end=66.475521, pitch=52, velocity=27)
Note(start=66.463542, end=66.475521, pitch=52, velocity=35)
Note(start=66.351562, end=66.475521, pitch=88, velocity=34)
Note(start=66.472917, end=66.475521, pitch=88, velocity=29)
Note(start=66.466146, end=66.715104, pitch=81, velocity=31)
Note(start=66.469792, end=66.718750, pitch=93, velocity=34)
Note(start=66.473958, end=66.722917, pitch=57, velocity=30)
Note(start=66.715104, end=66.838542, pitch=80, velocity=34)
Note(start=66.716146, end=66.965104, pitch=52, velocity=30)
Note(start=66.841146, end=66.965104, pitch=83, velocity=31)
Note(start=66.963542, end=67.088542, pitch=87, velocity=30)
Note(start=66.968750, end=67.217708, pitch=45, velocity=30)
Note(start=67.215104, end=67.217708, pitch=45, velocity=36)
Note(start=67.111979, end=67.235417, pitch=88, velocity=37)
Note(start=67.219792, end=67.235417, pitch=88, velocity=36)
Note(start=67.221354, end=67.469792, pitch=52, velocity=25)
Note(start=67.225521, end=67.473958, pitch=80, velocity=37)
Note(start=67.227604, end=67.476562, pitch=92, velocity=31)
Note(start=67.481771, end=67.605729, pitch=80, velocity=32)
Note(start=67.481771, end=67.730729, pitch=52, velocity=29)
